word,verse_num,cantica,canto,rhyme?,start_quote,end_quote,stop_word,rhyme_scheme
matera,102,Inferno,25,0,0,0,0,
fosser,102,Inferno,25,0,0,0,0,
pronte,102,Inferno,25,1,0,0,0,onte
insieme,103,Inferno,25,0,0,0,0,
si,103,Inferno,25,0,0,0,1,
rispuosero,103,Inferno,25,0,0,0,0,
a,103,Inferno,25,0,0,0,1,
tai,103,Inferno,25,0,0,0,0,
norme,103,Inferno,25,1,0,0,0,orme
che,104,Inferno,25,0,0,0,1,
'l,104,Inferno,25,0,0,0,1,
serpente,104,Inferno,25,0,0,0,0,
la,104,Inferno,25,0,0,0,1,
coda,104,Inferno,25,0,0,0,0,
in,104,Inferno,25,0,0,0,1,
forca,104,Inferno,25,0,0,0,0,
fesse,104,Inferno,25,1,0,0,0,esse
e,105,Inferno,25,0,0,0,1,
'l,105,Inferno,25,0,0,0,1,
feruto,105,Inferno,25,0,0,0,0,
ristrinse,105,Inferno,25,0,0,0,0,
insieme,105,Inferno,25,0,0,0,1,
l'orme,105,Inferno,25,1,0,0,0,orme
le,106,Inferno,25,0,0,0,0,
gambe,106,Inferno,25,0,0,0,0,
con,106,Inferno,25,0,0,0,1,
le,106,Inferno,25,0,0,0,1,
cosce,106,Inferno,25,0,0,0,0,
seco,106,Inferno,25,0,0,0,0,
stesse,106,Inferno,25,1,0,0,1,esse
s'appiccar,107,Inferno,25,0,0,0,0,
sì,107,Inferno,25,0,0,0,1,
che,107,Inferno,25,0,0,0,1,
'n,107,Inferno,25,0,0,0,0,
poco,107,Inferno,25,0,0,0,1,
la,107,Inferno,25,0,0,0,1,
giuntura,107,Inferno,25,1,0,0,0,ura
non,108,Inferno,25,0,0,0,1,
facea,108,Inferno,25,0,0,0,0,
segno,108,Inferno,25,0,0,0,0,
alcun,108,Inferno,25,0,0,0,0,
che,108,Inferno,25,0,0,0,1,
si,108,Inferno,25,0,0,0,1,
paresse,108,Inferno,25,1,0,0,0,esse
togliea,109,Inferno,25,0,0,0,0,
la,109,Inferno,25,0,0,0,1,
coda,109,Inferno,25,0,0,0,0,
fessa,109,Inferno,25,0,0,0,0,
la,109,Inferno,25,0,0,0,1,
figura,109,Inferno,25,1,0,0,0,ura
che,110,Inferno,25,0,0,0,1,
si,110,Inferno,25,0,0,0,1,
perdeva,110,Inferno,25,0,0,0,0,
là,110,Inferno,25,0,0,0,1,
e,110,Inferno,25,0,0,0,1,
la,110,Inferno,25,0,0,0,1,
sua,110,Inferno,25,0,0,0,1,
pelle,110,Inferno,25,1,0,0,0,elle
si,111,Inferno,25,0,0,0,1,
facea,111,Inferno,25,0,0,0,0,
molle,111,Inferno,25,0,0,0,0,
e,111,Inferno,25,0,0,0,1,
quella,111,Inferno,25,0,0,0,1,
di,111,Inferno,25,0,0,0,1,
là,111,Inferno,25,0,0,0,1,
dura,111,Inferno,25,1,0,0,0,ura
io,112,Inferno,25,0,0,0,0,
vidi,112,Inferno,25,0,0,0,0,
intrar,112,Inferno,25,0,0,0,0,
le,112,Inferno,25,0,0,0,1,
braccia,112,Inferno,25,0,0,0,0,
per,112,Inferno,25,0,0,0,1,
l'ascelle,112,Inferno,25,1,0,0,0,elle
e,113,Inferno,25,0,0,0,1,
i,113,Inferno,25,0,0,0,1,
due,113,Inferno,25,0,0,0,1,
piè,113,Inferno,25,0,0,0,0,
de,113,Inferno,25,0,0,0,1,
la,113,Inferno,25,0,0,0,1,
fiera,113,Inferno,25,0,0,0,0,
ch'eran,113,Inferno,25,0,0,0,0,
corti,113,Inferno,25,1,0,0,0,orti
tanto,114,Inferno,25,0,0,0,1,
allungar,114,Inferno,25,0,0,0,0,
quanto,114,Inferno,25,0,0,0,1,
accorciavan,114,Inferno,25,0,0,0,0,
quelle,114,Inferno,25,1,0,0,1,elle
poscia,115,Inferno,25,0,0,0,0,
li,115,Inferno,25,0,0,0,1,
piè,115,Inferno,25,0,0,0,0,
di,115,Inferno,25,0,0,0,1,
rietro,115,Inferno,25,0,0,0,0,
insieme,115,Inferno,25,0,0,0,1,
attorti,115,Inferno,25,1,0,0,0,orti
diventaron,116,Inferno,25,0,0,0,0,
lo,116,Inferno,25,0,0,0,1,
membro,116,Inferno,25,0,0,0,0,
che,116,Inferno,25,0,0,0,1,
l'uom,116,Inferno,25,0,0,0,0,
cela,116,Inferno,25,1,0,0,0,ela
e,117,Inferno,25,0,0,0,1,
'l,117,Inferno,25,0,0,0,1,
misero,117,Inferno,25,0,0,0,0,
del,117,Inferno,25,0,0,0,1,
suo,117,Inferno,25,0,0,0,1,
n'avea,117,Inferno,25,0,0,0,0,
due,117,Inferno,25,0,0,0,1,
porti,117,Inferno,25,1,0,0,0,orti
mentre,118,Inferno,25,0,0,0,0,
che,118,Inferno,25,0,0,0,1,
'l,118,Inferno,25,0,0,0,1,
fummo,118,Inferno,25,0,0,0,1,
l'uno,118,Inferno,25,0,0,0,0,
e,118,Inferno,25,0,0,0,1,
l'altro,118,Inferno,25,0,0,0,0,
vela,118,Inferno,25,1,0,0,0,ela
di,119,Inferno,25,0,0,0,1,
color,119,Inferno,25,0,0,0,0,
novo,119,Inferno,25,0,0,0,0,
e,119,Inferno,25,0,0,0,1,
genera,119,Inferno,25,0,0,0,0,
'l,119,Inferno,25,0,0,0,1,
pel,119,Inferno,25,0,0,0,0,
suso,119,Inferno,25,1,0,0,0,uso
per,120,Inferno,25,0,0,0,1,
l'una,120,Inferno,25,0,0,0,0,
parte,120,Inferno,25,0,0,0,1,
e,120,Inferno,25,0,0,0,1,
da,120,Inferno,25,0,0,0,1,
l'altra,120,Inferno,25,0,0,0,0,
il,120,Inferno,25,0,0,0,1,
dipela,120,Inferno,25,1,0,0,0,ela
l'un,121,Inferno,25,0,0,0,0,
si,121,Inferno,25,0,0,0,1,
levò,121,Inferno,25,0,0,0,0,
e,121,Inferno,25,0,0,0,1,
l'altro,121,Inferno,25,0,0,0,0,
cadde,121,Inferno,25,0,0,0,0,
giuso,121,Inferno,25,1,0,0,0,uso
non,122,Inferno,25,0,0,0,1,
torcendo,122,Inferno,25,0,0,0,0,
però,122,Inferno,25,0,0,0,1,
le,122,Inferno,25,0,0,0,1,
lucerne,122,Inferno,25,0,0,0,0,
empie,122,Inferno,25,1,0,0,0,ie
sotto,123,Inferno,25,0,0,0,1,
le,123,Inferno,25,0,0,0,1,
quai,123,Inferno,25,0,0,0,0,
ciascun,123,Inferno,25,0,0,0,0,
cambiava,123,Inferno,25,0,0,0,0,
muso,123,Inferno,25,1,0,0,0,uso
quel,124,Inferno,25,0,0,0,0,
ch'era,124,Inferno,25,0,0,0,0,
dritto,124,Inferno,25,0,0,0,0,
il,124,Inferno,25,0,0,0,1,
trasse,124,Inferno,25,0,0,0,0,
ver',124,Inferno,25,0,0,0,0,
le,124,Inferno,25,0,0,0,1,
tempie,124,Inferno,25,1,0,0,0,ie
e,125,Inferno,25,0,0,0,1,
di,125,Inferno,25,0,0,0,1,
troppa,125,Inferno,25,0,0,0,0,
matera,125,Inferno,25,0,0,0,0,
ch'in,125,Inferno,25,0,0,0,0,
là,125,Inferno,25,0,0,0,1,
venne,125,Inferno,25,1,0,0,0,enne
uscir,126,Inferno,25,0,0,0,0,
li,126,Inferno,25,0,0,0,1,
orecchi,126,Inferno,25,0,0,0,0,
de,126,Inferno,25,0,0,0,1,
le,126,Inferno,25,0,0,0,1,
gote,126,Inferno,25,0,0,0,0,
scempie,126,Inferno,25,1,0,0,0,ie
ciò,127,Inferno,25,0,0,0,1,
che,127,Inferno,25,0,0,0,1,
non,127,Inferno,25,0,0,0,1,
corse,127,Inferno,25,0,0,0,0,
in,127,Inferno,25,0,0,0,1,
dietro,127,Inferno,25,0,0,0,1,
e,127,Inferno,25,0,0,0,1,
si,127,Inferno,25,0,0,0,1,
ritenne,127,Inferno,25,1,0,0,0,enne
di,128,Inferno,25,0,0,0,1,
quel,128,Inferno,25,0,0,0,1,
soverchio,128,Inferno,25,0,0,0,0,
fé,128,Inferno,25,0,0,0,0,
naso,128,Inferno,25,0,0,0,0,
a,128,Inferno,25,0,0,0,1,
la,128,Inferno,25,0,0,0,1,
faccia,128,Inferno,25,1,0,0,1,ia
e,129,Inferno,25,0,0,0,1,
le,129,Inferno,25,0,0,0,1,
labbra,129,Inferno,25,0,0,0,0,
ingrossò,129,Inferno,25,0,0,0,0,
quanto,129,Inferno,25,0,0,0,1,
convenne,129,Inferno,25,1,0,0,0,enne
quel,130,Inferno,25,0,0,0,0,
che,130,Inferno,25,0,0,0,1,
giacëa,130,Inferno,25,0,0,0,0,
il,130,Inferno,25,0,0,0,1,
muso,130,Inferno,25,0,0,0,0,
innanzi,130,Inferno,25,0,0,0,0,
caccia,130,Inferno,25,1,0,0,0,ia
e,131,Inferno,25,0,0,0,1,
li,131,Inferno,25,0,0,0,1,
orecchi,131,Inferno,25,0,0,0,0,
ritira,131,Inferno,25,0,0,0,0,
per,131,Inferno,25,0,0,0,1,
la,131,Inferno,25,0,0,0,1,
testa,131,Inferno,25,1,0,0,0,esta
come,132,Inferno,25,0,0,0,1,
face,132,Inferno,25,0,0,0,0,
le,132,Inferno,25,0,0,0,1,
corna,132,Inferno,25,0,0,0,0,
la,132,Inferno,25,0,0,0,1,
lumaccia,132,Inferno,25,1,0,0,0,ia
e,133,Inferno,25,0,0,0,1,
la,133,Inferno,25,0,0,0,1,
lingua,133,Inferno,25,0,0,0,0,
ch'avèa,133,Inferno,25,0,0,0,0,
unita,133,Inferno,25,0,0,0,0,
e,133,Inferno,25,0,0,0,1,
presta,133,Inferno,25,1,0,0,0,esta
prima,134,Inferno,25,0,0,0,1,
a,134,Inferno,25,0,0,0,1,
parlar,134,Inferno,25,0,0,0,0,
si,134,Inferno,25,0,0,0,1,
fende,134,Inferno,25,0,0,0,0,
e,134,Inferno,25,0,0,0,1,
la,134,Inferno,25,0,0,0,1,
forcuta,134,Inferno,25,1,0,0,0,uta
ne,135,Inferno,25,0,0,0,1,
l'altro,135,Inferno,25,0,0,0,0,
si,135,Inferno,25,0,0,0,1,
richiude,135,Inferno,25,0,0,0,0,
e,135,Inferno,25,0,0,0,1,
'l,135,Inferno,25,0,0,0,1,
fummo,135,Inferno,25,0,0,0,1,
resta,135,Inferno,25,1,0,0,0,esta
l'anima,136,Inferno,25,0,0,0,0,
ch'era,136,Inferno,25,0,0,0,0,
fiera,136,Inferno,25,0,0,0,0,
divenuta,136,Inferno,25,1,0,0,0,uta
suffolando,137,Inferno,25,0,0,0,0,
si,137,Inferno,25,0,0,0,1,
fugge,137,Inferno,25,0,0,0,0,
per,137,Inferno,25,0,0,0,1,
la,137,Inferno,25,0,0,0,1,
valle,137,Inferno,25,1,0,0,0,alle
e,138,Inferno,25,0,0,0,1,
l'altro,138,Inferno,25,0,0,0,0,
dietro,138,Inferno,25,0,0,0,1,
a,138,Inferno,25,0,0,0,1,
lui,138,Inferno,25,0,0,0,1,
parlando,138,Inferno,25,0,0,0,0,
sputa,138,Inferno,25,1,0,0,0,uta
poscia,139,Inferno,25,0,0,0,0,
li,139,Inferno,25,0,0,0,1,
volse,139,Inferno,25,0,0,0,0,
le,139,Inferno,25,0,0,0,1,
novelle,139,Inferno,25,0,0,0,0,
spalle,139,Inferno,25,1,0,0,0,alle
e,140,Inferno,25,0,0,0,1,
disse,140,Inferno,25,0,0,0,1,
a,140,Inferno,25,0,0,0,1,
l'altro,140,Inferno,25,0,0,0,0,
i',140,Inferno,25,0,1,0,0,
vo',140,Inferno,25,0,0,0,0,
che,140,Inferno,25,0,0,0,1,
buoso,140,Inferno,25,0,0,0,0,
corra,140,Inferno,25,1,0,0,0,orra
com',141,Inferno,25,0,0,0,1,
ho,141,Inferno,25,0,0,0,1,
fatt',141,Inferno,25,0,0,0,0,
io,141,Inferno,25,0,0,0,1,
carpon,141,Inferno,25,0,0,0,0,
per,141,Inferno,25,0,0,0,1,
questo,141,Inferno,25,0,0,0,1,
calle,141,Inferno,25,0,0,1,0,
così,142,Inferno,25,0,0,0,0,
vid',142,Inferno,25,0,0,0,0,
io,142,Inferno,25,0,0,0,1,
la,142,Inferno,25,0,0,0,1,
settima,142,Inferno,25,0,0,0,0,
zavorra,142,Inferno,25,1,0,0,0,orra
mutare,143,Inferno,25,0,0,0,0,
e,143,Inferno,25,0,0,0,1,
trasmutare,143,Inferno,25,0,0,0,0,
e,143,Inferno,25,0,0,0,1,
qui,143,Inferno,25,0,0,0,1,
mi,143,Inferno,25,0,0,0,1,
scusi,143,Inferno,25,1,0,0,0,usi
la,144,Inferno,25,0,0,0,1,
novità,144,Inferno,25,0,0,0,0,
se,144,Inferno,25,0,0,0,1,
fior,144,Inferno,25,0,0,0,0,
la,144,Inferno,25,0,0,0,1,
penna,144,Inferno,25,0,0,0,0,
abborra,144,Inferno,25,1,0,0,0,orra
e,145,Inferno,25,0,0,0,0,
avvegna,145,Inferno,25,0,0,0,0,
che,145,Inferno,25,0,0,0,1,
li,145,Inferno,25,0,0,0,1,
occhi,145,Inferno,25,0,0,0,0,
miei,145,Inferno,25,0,0,0,1,
confusi,145,Inferno,25,1,0,0,0,usi
fossero,146,Inferno,25,0,0,0,1,
alquanto,146,Inferno,25,0,0,0,0,
e,146,Inferno,25,0,0,0,1,
l'animo,146,Inferno,25,0,0,0,0,
smagato,146,Inferno,25,1,0,0,0,ato
non,147,Inferno,25,0,0,0,1,
poter,147,Inferno,25,0,0,0,0,
quei,147,Inferno,25,0,0,0,0,
fuggirsi,147,Inferno,25,0,0,0,0,
tanto,147,Inferno,25,0,0,0,1,
chiusi,147,Inferno,25,1,0,0,0,usi
ch'i',148,Inferno,25,0,0,0,1,
non,148,Inferno,25,0,0,0,1,
scorgessi,148,Inferno,25,0,0,0,0,
ben,148,Inferno,25,0,0,0,1,
puccio,148,Inferno,25,0,0,0,0,
sciancato,148,Inferno,25,1,0,0,0,ato
ed,149,Inferno,25,0,0,0,1,
era,149,Inferno,25,0,0,0,1,
quel,149,Inferno,25,0,0,0,1,
che,149,Inferno,25,0,0,0,1,
sol,149,Inferno,25,0,0,0,0,
di,149,Inferno,25,0,0,0,1,
tre,149,Inferno,25,0,0,0,1,
compagni,149,Inferno,25,1,0,0,0,agni
che,150,Inferno,25,0,0,0,1,
venner,150,Inferno,25,0,0,0,0,
prima,150,Inferno,25,0,0,0,1,
non,150,Inferno,25,0,0,0,1,
era,150,Inferno,25,0,0,0,1,
mutato,150,Inferno,25,1,0,0,0,ato
l'altr',151,Inferno,25,0,0,0,0,
era,151,Inferno,25,0,0,0,1,
quel,151,Inferno,25,0,0,0,1,
che,151,Inferno,25,0,0,0,1,
tu,151,Inferno,25,0,0,0,1,
gaville,151,Inferno,25,0,0,0,0,
piagni,151,Inferno,25,1,0,0,0,agni
godi,1,Inferno,26,0,0,0,0,
fiorenza,1,Inferno,26,0,0,0,0,
poi,1,Inferno,26,0,0,0,1,
che,1,Inferno,26,0,0,0,1,
se',1,Inferno,26,0,0,0,0,
sì,1,Inferno,26,0,0,0,1,
grande,1,Inferno,26,1,0,0,1,ande
che,2,Inferno,26,0,0,0,1,
per,2,Inferno,26,0,0,0,1,
mare,2,Inferno,26,0,0,0,0,
e,2,Inferno,26,0,0,0,1,
per,2,Inferno,26,0,0,0,1,
terra,2,Inferno,26,0,0,0,0,
batti,2,Inferno,26,0,0,0,0,
l'ali,2,Inferno,26,1,0,0,0,ali
e,3,Inferno,26,0,0,0,1,
per,3,Inferno,26,0,0,0,1,
lo,3,Inferno,26,0,0,0,1,
'nferno,3,Inferno,26,0,0,0,0,
tuo,3,Inferno,26,0,0,0,1,
nome,3,Inferno,26,0,0,0,1,
si,3,Inferno,26,0,0,0,1,
spande,3,Inferno,26,1,0,0,0,ande
tra,4,Inferno,26,0,0,0,0,
li,4,Inferno,26,0,0,0,1,
ladron,4,Inferno,26,0,0,0,0,
trovai,4,Inferno,26,0,0,0,0,
cinque,4,Inferno,26,0,0,0,1,
cotali,4,Inferno,26,1,0,0,0,ali
tuoi,5,Inferno,26,0,0,0,1,
cittadini,5,Inferno,26,0,0,0,0,
onde,5,Inferno,26,0,0,0,0,
mi,5,Inferno,26,0,0,0,1,
ven,5,Inferno,26,0,0,0,0,
vergogna,5,Inferno,26,1,0,0,0,ogna
e,6,Inferno,26,0,0,0,1,
tu,6,Inferno,26,0,0,0,1,
in,6,Inferno,26,0,0,0,1,
grande,6,Inferno,26,0,0,0,1,
orranza,6,Inferno,26,0,0,0,0,
non,6,Inferno,26,0,0,0,1,
ne,6,Inferno,26,0,0,0,1,
sali,6,Inferno,26,1,0,0,0,ali
ma,7,Inferno,26,0,0,0,0,
se,7,Inferno,26,0,0,0,1,
presso,7,Inferno,26,0,0,0,0,
al,7,Inferno,26,0,0,0,1,
mattin,7,Inferno,26,0,0,0,0,
del,7,Inferno,26,0,0,0,1,
ver,7,Inferno,26,0,0,0,0,
si,7,Inferno,26,0,0,0,1,
sogna,7,Inferno,26,1,0,0,0,ogna
tu,8,Inferno,26,0,0,0,1,
sentirai,8,Inferno,26,0,0,0,0,
di,8,Inferno,26,0,0,0,1,
qua,8,Inferno,26,0,0,0,1,
da,8,Inferno,26,0,0,0,1,
picciol,8,Inferno,26,0,0,0,0,
tempo,8,Inferno,26,1,0,0,1,empo
di,9,Inferno,26,0,0,0,1,
quel,9,Inferno,26,0,0,0,1,
che,9,Inferno,26,0,0,0,1,
prato,9,Inferno,26,0,0,0,0,
non,9,Inferno,26,0,0,0,1,
ch'altri,9,Inferno,26,0,0,0,0,
t'agogna,9,Inferno,26,1,0,0,0,ogna
e,10,Inferno,26,0,0,0,0,
se,10,Inferno,26,0,0,0,1,
già,10,Inferno,26,0,0,0,1,
fosse,10,Inferno,26,0,0,0,1,
non,10,Inferno,26,0,0,0,1,
saria,10,Inferno,26,0,0,0,0,
per,10,Inferno,26,0,0,0,1,
tempo,10,Inferno,26,1,0,0,1,empo
così,11,Inferno,26,0,0,0,0,
foss',11,Inferno,26,0,0,0,0,
ei,11,Inferno,26,0,0,0,0,
da,11,Inferno,26,0,0,0,1,
che,11,Inferno,26,0,0,0,1,
pur,11,Inferno,26,0,0,0,0,
esser,11,Inferno,26,0,0,0,1,
dee,11,Inferno,26,1,0,0,0,ee
ché,12,Inferno,26,0,0,0,1,
più,12,Inferno,26,0,0,0,1,
mi,12,Inferno,26,0,0,0,1,
graverà,12,Inferno,26,0,0,0,0,
com',12,Inferno,26,0,0,0,1,
più,12,Inferno,26,0,0,0,1,
m'attempo,12,Inferno,26,1,0,0,0,empo
noi,13,Inferno,26,0,0,0,0,
ci,13,Inferno,26,0,0,0,1,
partimmo,13,Inferno,26,0,0,0,0,
e,13,Inferno,26,0,0,0,1,
su,13,Inferno,26,0,0,0,1,
per,13,Inferno,26,0,0,0,1,
le,13,Inferno,26,0,0,0,1,
scalee,13,Inferno,26,1,0,0,0,ee
che,14,Inferno,26,0,0,0,1,
n'avea,14,Inferno,26,0,0,0,0,
fatto,14,Inferno,26,0,0,0,1,
i,14,Inferno,26,0,0,0,1,
borni,14,Inferno,26,0,0,0,0,
a,14,Inferno,26,0,0,0,1,
scender,14,Inferno,26,0,0,0,0,
pria,14,Inferno,26,1,0,0,0,ia
rimontò,15,Inferno,26,0,0,0,0,
'l,15,Inferno,26,0,0,0,1,
duca,15,Inferno,26,0,0,0,0,
mio,15,Inferno,26,0,0,0,1,
e,15,Inferno,26,0,0,0,1,
trasse,15,Inferno,26,0,0,0,0,
mee,15,Inferno,26,1,0,0,0,ee
e,16,Inferno,26,0,0,0,1,
proseguendo,16,Inferno,26,0,0,0,0,
la,16,Inferno,26,0,0,0,1,
solinga,16,Inferno,26,0,0,0,0,
via,16,Inferno,26,1,0,0,0,ia
tra,17,Inferno,26,0,0,0,1,
le,17,Inferno,26,0,0,0,1,
schegge,17,Inferno,26,0,0,0,0,
e,17,Inferno,26,0,0,0,1,
tra,17,Inferno,26,0,0,0,1,
',17,Inferno,26,0,0,0,1,
rocchi,17,Inferno,26,0,0,0,0,
de,17,Inferno,26,0,0,0,1,
lo,17,Inferno,26,0,0,0,1,
scoglio,17,Inferno,26,1,0,0,0,io
lo,18,Inferno,26,0,0,0,1,
piè,18,Inferno,26,0,0,0,0,
sanza,18,Inferno,26,0,0,0,0,
la,18,Inferno,26,0,0,0,1,
man,18,Inferno,26,0,0,0,0,
non,18,Inferno,26,0,0,0,1,
si,18,Inferno,26,0,0,0,1,
spedia,18,Inferno,26,1,0,0,0,ia
allor,19,Inferno,26,0,0,0,0,
mi,19,Inferno,26,0,0,0,1,
dolsi,19,Inferno,26,0,0,0,0,
e,19,Inferno,26,0,0,0,1,
ora,19,Inferno,26,0,0,0,1,
mi,19,Inferno,26,0,0,0,1,
ridoglio,19,Inferno,26,1,0,0,0,io
quando,20,Inferno,26,0,0,0,1,
drizzo,20,Inferno,26,0,0,0,0,
la,20,Inferno,26,0,0,0,1,
mente,20,Inferno,26,0,0,0,0,
a,20,Inferno,26,0,0,0,1,
ciò,20,Inferno,26,0,0,0,1,
ch'io,20,Inferno,26,0,0,0,1,
vidi,20,Inferno,26,1,0,0,0,idi
e,21,Inferno,26,0,0,0,1,
più,21,Inferno,26,0,0,0,1,
lo,21,Inferno,26,0,0,0,1,
'ngegno,21,Inferno,26,0,0,0,0,
affreno,21,Inferno,26,0,0,0,0,
ch'i',21,Inferno,26,0,0,0,1,
non,21,Inferno,26,0,0,0,1,
soglio,21,Inferno,26,1,0,0,0,io
perché,22,Inferno,26,0,0,0,1,
non,22,Inferno,26,0,0,0,1,
corra,22,Inferno,26,0,0,0,0,
che,22,Inferno,26,0,0,0,1,
virtù,22,Inferno,26,0,0,0,0,
nol,22,Inferno,26,0,0,0,0,
guidi,22,Inferno,26,1,0,0,0,idi
sì,23,Inferno,26,0,0,0,1,
che,23,Inferno,26,0,0,0,1,
se,23,Inferno,26,0,0,0,1,
stella,23,Inferno,26,0,0,0,0,
bona,23,Inferno,26,0,0,0,0,
o,23,Inferno,26,0,0,0,1,
miglior,23,Inferno,26,0,0,0,0,
cosa,23,Inferno,26,1,0,0,1,osa
m'ha,24,Inferno,26,0,0,0,0,
dato,24,Inferno,26,0,0,0,0,
'l,24,Inferno,26,0,0,0,1,
ben,24,Inferno,26,0,0,0,1,
ch'io,24,Inferno,26,0,0,0,1,
stessi,24,Inferno,26,0,0,0,1,
nol,24,Inferno,26,0,0,0,0,
m'invidi,24,Inferno,26,1,0,0,0,idi
quante,25,Inferno,26,0,0,0,0,
'l,25,Inferno,26,0,0,0,1,
villan,25,Inferno,26,0,0,0,0,
ch'al,25,Inferno,26,0,0,0,0,
poggio,25,Inferno,26,0,0,0,0,
si,25,Inferno,26,0,0,0,1,
riposa,25,Inferno,26,1,0,0,0,osa
nel,26,Inferno,26,0,0,0,1,
tempo,26,Inferno,26,0,0,0,1,
che,26,Inferno,26,0,0,0,1,
colui,26,Inferno,26,0,0,0,1,
che,26,Inferno,26,0,0,0,1,
'l,26,Inferno,26,0,0,0,1,
mondo,26,Inferno,26,0,0,0,1,
schiara,26,Inferno,26,1,0,0,0,ara
la,27,Inferno,26,0,0,0,1,
faccia,27,Inferno,26,0,0,0,1,
sua,27,Inferno,26,0,0,0,1,
a,27,Inferno,26,0,0,0,1,
noi,27,Inferno,26,0,0,0,1,
tien,27,Inferno,26,0,0,0,0,
meno,27,Inferno,26,0,0,0,1,
ascosa,27,Inferno,26,1,0,0,0,osa
come,28,Inferno,26,0,0,0,1,
la,28,Inferno,26,0,0,0,1,
mosca,28,Inferno,26,0,0,0,0,
cede,28,Inferno,26,0,0,0,0,
a,28,Inferno,26,0,0,0,1,
la,28,Inferno,26,0,0,0,1,
zanzara,28,Inferno,26,1,0,0,0,ara
vede,29,Inferno,26,0,0,0,0,
lucciole,29,Inferno,26,0,0,0,0,
giù,29,Inferno,26,0,0,0,0,
per,29,Inferno,26,0,0,0,1,
la,29,Inferno,26,0,0,0,1,
vallea,29,Inferno,26,1,0,0,0,ea
forse,30,Inferno,26,0,0,0,1,
colà,30,Inferno,26,0,0,0,0,
dov',30,Inferno,26,0,0,0,0,
e',30,Inferno,26,0,0,0,0,
vendemmia,30,Inferno,26,0,0,0,0,
e,30,Inferno,26,0,0,0,1,
ara,30,Inferno,26,1,0,0,0,ra
di,31,Inferno,26,0,0,0,1,
tante,31,Inferno,26,0,0,0,0,
fiamme,31,Inferno,26,0,0,0,0,
tutta,31,Inferno,26,0,0,0,1,
risplendea,31,Inferno,26,1,0,0,0,ea
l'ottava,32,Inferno,26,0,0,0,0,
bolgia,32,Inferno,26,0,0,0,0,
sì,32,Inferno,26,0,0,0,1,
com',32,Inferno,26,0,0,0,1,
io,32,Inferno,26,0,0,0,1,
m'accorsi,32,Inferno,26,1,0,0,0,orsi
tosto,33,Inferno,26,0,0,0,0,
che,33,Inferno,26,0,0,0,1,
fui,33,Inferno,26,0,0,0,1,
là,33,Inferno,26,0,0,0,1,
've,33,Inferno,26,0,0,0,0,
'l,33,Inferno,26,0,0,0,1,
fondo,33,Inferno,26,0,0,0,0,
parea,33,Inferno,26,1,0,0,0,ea
e,34,Inferno,26,0,0,0,0,
qual,34,Inferno,26,0,0,0,1,
colui,34,Inferno,26,0,0,0,1,
che,34,Inferno,26,0,0,0,1,
si,34,Inferno,26,0,0,0,1,
vengiò,34,Inferno,26,0,0,0,0,
con,34,Inferno,26,0,0,0,1,
li,34,Inferno,26,0,0,0,1,
orsi,34,Inferno,26,1,0,0,0,orsi
vide,35,Inferno,26,0,0,0,0,
'l,35,Inferno,26,0,0,0,1,
carro,35,Inferno,26,0,0,0,0,
d'elia,35,Inferno,26,0,0,0,0,
al,35,Inferno,26,0,0,0,1,
dipartire,35,Inferno,26,1,0,0,0,ire
quando,36,Inferno,26,0,0,0,1,
i,36,Inferno,26,0,0,0,1,
cavalli,36,Inferno,26,0,0,0,0,
al,36,Inferno,26,0,0,0,1,
cielo,36,Inferno,26,0,0,0,0,
erti,36,Inferno,26,0,0,0,0,
levorsi,36,Inferno,26,1,0,0,0,orsi
che,37,Inferno,26,0,0,0,1,
nol,37,Inferno,26,0,0,0,0,
potea,37,Inferno,26,0,0,0,0,
sì,37,Inferno,26,0,0,0,1,
con,37,Inferno,26,0,0,0,1,
li,37,Inferno,26,0,0,0,1,
occhi,37,Inferno,26,0,0,0,0,
seguire,37,Inferno,26,1,0,0,0,ire
ch'el,38,Inferno,26,0,0,0,0,
vedesse,38,Inferno,26,0,0,0,0,
altro,38,Inferno,26,0,0,0,1,
che,38,Inferno,26,0,0,0,1,
la,38,Inferno,26,0,0,0,1,
fiamma,38,Inferno,26,0,0,0,0,
sola,38,Inferno,26,1,0,0,0,ola
sì,39,Inferno,26,0,0,0,1,
come,39,Inferno,26,0,0,0,1,
nuvoletta,39,Inferno,26,0,0,0,0,
in,39,Inferno,26,0,0,0,1,
sù,39,Inferno,26,0,0,0,0,
salire,39,Inferno,26,1,0,0,0,ire
tal,40,Inferno,26,0,0,0,1,
si,40,Inferno,26,0,0,0,1,
move,40,Inferno,26,0,0,0,0,
ciascuna,40,Inferno,26,0,0,0,1,
per,40,Inferno,26,0,0,0,1,
la,40,Inferno,26,0,0,0,1,
gola,40,Inferno,26,1,0,0,0,ola
del,41,Inferno,26,0,0,0,1,
fosso,41,Inferno,26,0,0,0,0,
ch,41,Inferno,26,0,0,0,0,
nessuna,41,Inferno,26,0,0,0,1,
mostra,41,Inferno,26,0,0,0,0,
'l,41,Inferno,26,0,0,0,1,
furto,41,Inferno,26,1,0,0,0,urto
e,42,Inferno,26,0,0,0,1,
ogne,42,Inferno,26,0,0,0,0,
fiamma,42,Inferno,26,0,0,0,0,
un,42,Inferno,26,0,0,0,1,
peccatore,42,Inferno,26,0,0,0,0,
invola,42,Inferno,26,1,0,0,0,ola
